# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548266472.13427 -0.034221 -1.34177 1.85068 -0.0929981 -0.0268902 -0.110204 0.989183
1548266472.16746 -0.0349616 -1.34341 1.85463 -0.0946852 -0.0293958 -0.107358 0.989265
1548266472.20103 -0.0354532 -1.34456 1.85928 -0.0977292 -0.0315761 -0.10522 0.989131
1548266472.23409 -0.0359036 -1.34626 1.86445 -0.0996907 -0.0304193 -0.110053 0.988446
1548266472.26754 -0.0365258 -1.3477 1.87045 -0.102384 -0.0333532 -0.108698 0.988226
1548266472.30097 -0.0375343 -1.34891 1.87739 -0.104441 -0.038859 -0.106105 0.988091
1548266472.33436 -0.0381325 -1.35092 1.88449 -0.108478 -0.0385805 -0.107311 0.987537
1548266472.36733 -0.0390853 -1.35416 1.89257 -0.107886 -0.0418914 -0.105655 0.987645
1548266472.40059 -0.039941 -1.35685 1.9005 -0.111032 -0.0473459 -0.101269 0.987509
1548266472.43397 -0.0404007 -1.3612 1.9085 -0.11142 -0.0481115 -0.104752 0.987065
1548266472.46740 -0.0404066 -1.36556 1.91623 -0.111824 -0.0494347 -0.107042 0.986709
1548266472.50087 -0.0407033 -1.36957 1.92396 -0.114968 -0.0533545 -0.106279 0.986225
1548266472.53409 -0.0402609 -1.37358 1.9309 -0.117877 -0.0514261 -0.108564 0.985735
1548266472.56723 -0.0397349 -1.37785 1.93753 -0.117439 -0.0509841 -0.113434 0.985262
1548266472.60073 -0.0396102 -1.38134 1.94375 -0.119382 -0.0517341 -0.115511 0.984748
1548266472.63391 -0.0398864 -1.38403 1.94971 -0.122486 -0.0527836 -0.113781 0.984513
1548266472.66734 -0.0397458 -1.38663 1.95521 -0.124691 -0.0527022 -0.117644 0.983786
1548266472.70090 -0.0395094 -1.38872 1.96069 -0.128302 -0.0527015 -0.11896 0.983163
1548266472.73384 -0.0394237 -1.39038 1.96613 -0.130455 -0.0545069 -0.118369 0.982853
1548266472.76741 -0.0385237 -1.39285 1.97118 -0.133996 -0.0538816 -0.123237 0.981812
1548266472.80105 -0.0372179 -1.39572 1.976 -0.135867 -0.0534248 -0.125731 0.981263
1548266472.83431 -0.0358757 -1.39886 1.98083 -0.13796 -0.0543218 -0.123344 0.981225
1548266472.86746 -0.0341384 -1.40315 1.98547 -0.140301 -0.0535108 -0.126177 0.980577
1548266472.90115 -0.0316037 -1.4085 1.99007 -0.144791 -0.0503004 -0.132912 0.979204
1548266472.93425 -0.0301527 -1.41457 1.9947 -0.143195 -0.0528321 -0.131077 0.979552
1548266472.96760 -0.0284632 -1.42117 1.99941 -0.142821 -0.0536836 -0.132717 0.97934
1548266473.00106 -0.0264785 -1.42891 2.00357 -0.147071 -0.0483158 -0.140977 0.977835
1548266473.03400 -0.0239972 -1.43642 2.00805 -0.146748 -0.0496558 -0.141654 0.977719
1548266473.06770 -0.0225751 -1.44408 2.01227 -0.143834 -0.0531711 -0.141832 0.977941
1548266473.10096 -0.0212045 -1.45231 2.01659 -0.143056 -0.0528874 -0.148099 0.977141
1548266473.13421 -0.019609 -1.46059 2.02075 -0.143891 -0.0519395 -0.150831 0.976651
1548266473.16756 -0.0178108 -1.46807 2.02485 -0.143429 -0.0538426 -0.150278 0.976702
1548266473.20074 -0.0158579 -1.47588 2.02879 -0.1425 -0.0542876 -0.154488 0.976156
1548266473.23409 -0.0133056 -1.48367 2.03205 -0.143519 -0.0538737 -0.157662 0.975522
1548266473.26742 -0.010597 -1.49111 2.03522 -0.142152 -0.0548573 -0.156608 0.975837
1548266473.30080 -0.00808708 -1.49853 2.03814 -0.141643 -0.0557154 -0.159936 0.975322
1548266473.33421 -0.00485209 -1.50622 2.04103 -0.142339 -0.0551636 -0.163567 0.97465
1548266473.36745 -0.000990903 -1.51362 2.04386 -0.145436 -0.0528991 -0.166009 0.973905
1548266473.40078 0.00295786 -1.52157 2.0461 -0.142398 -0.0547611 -0.169061 0.973726
1548266473.43387 0.00681784 -1.53038 2.04792 -0.13977 -0.0551 -0.169689 0.973978
1548266473.46716 0.0108054 -1.53901 2.04882 -0.138208 -0.0540963 -0.170159 0.974176
1548266473.50067 0.0150096 -1.54774 2.04908 -0.136097 -0.0524973 -0.176225 0.973482
1548266473.53395 0.0188217 -1.55615 2.04857 -0.134345 -0.0530463 -0.17724 0.973511
1548266473.56740 0.0220698 -1.56433 2.04719 -0.134049 -0.0553627 -0.174859 0.973853
1548266473.60099 0.0257902 -1.57265 2.04512 -0.13166 -0.0549377 -0.177194 0.973781
1548266473.63436 0.0297049 -1.58032 2.04247 -0.130443 -0.0551413 -0.177986 0.973789
1548266473.66756 0.0334822 -1.58656 2.03889 -0.131271 -0.0547932 -0.181687 0.973014
1548266473.70084 0.0371824 -1.5929 2.03473 -0.131227 -0.0534516 -0.177604 0.973848
1548266473.73414 0.040918 -1.59818 2.03025 -0.130016 -0.0543045 -0.174616 0.974503
1548266473.76740 0.0449572 -1.60304 2.02568 -0.130367 -0.0550633 -0.174884 0.974365
1548266473.80105 0.0486665 -1.60863 2.02065 -0.128375 -0.0545757 -0.172032 0.975165
1548266473.83412 0.0522783 -1.61428 2.01532 -0.126987 -0.052163 -0.173573 0.975205
1548266473.86746 0.056805 -1.61933 2.0103 -0.127673 -0.0496673 -0.173389 0.975279
1548266473.90113 0.0609776 -1.62521 2.00482 -0.125787 -0.0474102 -0.171092 0.976042
1548266473.93427 0.0648551 -1.63166 1.99862 -0.125048 -0.0433419 -0.173889 0.975832
1548266473.96757 0.0683609 -1.63743 1.99237 -0.124049 -0.0396766 -0.172347 0.976388
1548266474.00082 0.0708919 -1.64348 1.98575 -0.123061 -0.0366981 -0.17105 0.976858
1548266474.03403 0.0723418 -1.64936 1.97883 -0.122879 -0.03363 -0.17139 0.976932
1548266474.06728 0.0732175 -1.6559 1.97223 -0.119022 -0.0318854 -0.172839 0.977212
1548266474.10067 0.0732281 -1.66336 1.96559 -0.114294 -0.0308893 -0.171011 0.97813
1548266474.13403 0.0728798 -1.67101 1.95888 -0.112369 -0.0292071 -0.171709 0.978282
1548266474.16759 0.0721795 -1.67938 1.95218 -0.109413 -0.0271082 -0.171293 0.978751
1548266474.20040 0.0707092 -1.68855 1.9455 -0.105942 -0.0258905 -0.169274 0.979516
1548266474.23387 0.0686382 -1.69763 1.93906 -0.103193 -0.0243001 -0.167987 0.980072
1548266474.26743 0.066327 -1.707 1.93291 -0.0980533 -0.0242396 -0.167278 0.980722
1548266474.30079 0.0634686 -1.71658 1.92688 -0.0944281 -0.0243969 -0.166421 0.98122
1548266474.33418 0.0604357 -1.72662 1.92098 -0.0933039 -0.0222542 -0.166725 0.981327
1548266474.36758 0.0566802 -1.73718 1.91525 -0.0883122 -0.0225539 -0.165914 0.981919
1548266474.40091 0.0521183 -1.74733 1.90942 -0.0871788 -0.0223522 -0.163341 0.982456
1548266474.43420 0.0467977 -1.7574 1.9042 -0.0814014 -0.0227934 -0.160425 0.983422
1548266474.46757 0.0410192 -1.76711 1.89889 -0.0786708 -0.0240609 -0.157122 0.984147
1548266474.50107 0.0346636 -1.77699 1.89375 -0.076805 -0.0248409 -0.157096 0.984279
1548266474.53429 0.0278857 -1.7871 1.8891 -0.0702269 -0.025469 -0.154794 0.985119
1548266474.56727 0.0209351 -1.79685 1.88476 -0.0674941 -0.0281204 -0.152557 0.985586
1548266474.60112 0.0138481 -1.80648 1.88016 -0.0683449 -0.0282475 -0.150834 0.985789
1548266474.63411 0.00663838 -1.81678 1.87616 -0.0634128 -0.0265426 -0.150997 0.986141
1548266474.66755 -0.000787395 -1.82639 1.8719 -0.0641472 -0.0239985 -0.147562 0.986679
1548266474.70089 -0.00879361 -1.83633 1.86804 -0.0626763 -0.0254816 -0.14688 0.986838
1548266474.73426 -0.0173799 -1.84612 1.86415 -0.0612276 -0.0249992 -0.14679 0.986954
1548266474.76738 -0.025948 -1.85547 1.86014 -0.0630758 -0.0251547 -0.146161 0.986927
1548266474.80087 -0.0347191 -1.86462 1.85657 -0.0604928 -0.0254822 -0.141742 0.987725
1548266474.83426 -0.043528 -1.87394 1.85335 -0.0549847 -0.0281512 -0.139182 0.988338
1548266474.86736 -0.0518381 -1.88299 1.84969 -0.0545089 -0.0276298 -0.139964 0.988269
1548266474.90073 -0.059266 -1.89123 1.84603 -0.0568785 -0.0261443 -0.138488 0.988384
1548266474.93413 -0.0665171 -1.89935 1.84282 -0.0582356 -0.025321 -0.13431 0.988903
1548266474.96745 -0.0739938 -1.90826 1.84041 -0.0491873 -0.025837 -0.136342 0.989103
1548266475.00078 -0.08057 -1.91562 1.83725 -0.0499744 -0.0232977 -0.137317 0.988991
1548266475.03414 -0.0873337 -1.92272 1.8339 -0.0518801 -0.0221595 -0.134036 0.989369
1548266475.06748 -0.0937793 -1.92979 1.83059 -0.0475927 -0.0210417 -0.13232 0.98984
1548266475.10083 -0.09965 -1.93656 1.82641 -0.0476039 -0.0186973 -0.132611 0.989848
1548266475.13426 -0.105564 -1.94255 1.82181 -0.0475989 -0.0185453 -0.128726 0.990364
1548266475.16750 -0.111321 -1.94843 1.81677 -0.0483367 -0.0177478 -0.12532 0.990779
1548266475.20086 -0.116714 -1.95467 1.81141 -0.0444047 -0.0169059 -0.125684 0.990932
1548266475.23418 -0.122088 -1.96008 1.80563 -0.0426126 -0.0147454 -0.122531 0.99144
1548266475.26733 -0.127229 -1.96492 1.79932 -0.039792 -0.0144649 -0.117658 0.992151
1548266475.30099 -0.132011 -1.96975 1.79237 -0.0405093 -0.0138932 -0.11406 0.99255
1548266475.33430 -0.136254 -1.97514 1.7852 -0.0366865 -0.0138787 -0.110503 0.993101
1548266475.36744 -0.140055 -1.98063 1.77771 -0.0344723 -0.0134485 -0.105316 0.99375
1548266475.40095 -0.143748 -1.98602 1.76999 -0.0329287 -0.011528 -0.101744 0.994199
1548266475.43431 -0.148444 -1.99149 1.76242 -0.0295886 -0.011046 -0.100183 0.994468
1548266475.46738 -0.153879 -1.9969 1.75549 -0.0264355 -0.00975925 -0.098859 0.994702
1548266475.50109 -0.159334 -2.00177 1.74907 -0.0219078 -0.0101789 -0.0941323 0.995267
1548266475.53414 -0.165142 -2.00582 1.74322 -0.0171149 -0.011883 -0.0903456 0.995692
1548266475.56734 -0.171075 -2.00919 1.73735 -0.0154819 -0.0121026 -0.0894679 0.995796
1548266475.60077 -0.178323 -2.01211 1.73235 -0.0146295 -0.0109773 -0.089114 0.995853
1548266475.63416 -0.186221 -2.0143 1.72836 -0.0121142 -0.0125162 -0.0901101 0.99578
1548266475.66739 -0.195043 -2.01556 1.72518 -0.0112668 -0.011812 -0.0911063 0.995707
1548266475.70062 -0.204672 -2.01594 1.72332 -0.00887808 -0.0151592 -0.08988 0.995798
1548266475.73419 -0.214566 -2.01493 1.72262 -0.00704996 -0.0215623 -0.0851318 0.996111
1548266475.76742 -0.224795 -2.01311 1.72293 -0.00777618 -0.0251985 -0.0828952 0.996209
1548266475.80078 -0.234437 -2.01099 1.72429 -0.00693864 -0.0296633 -0.0806148 0.99628
1548266475.83410 -0.243762 -2.00826 1.72723 -0.00487032 -0.0375238 -0.0739007 0.996548
1548266475.86737 -0.252393 -2.00432 1.73093 -0.00730066 -0.0395213 -0.0725099 0.996558
1548266475.90082 -0.260105 -1.99994 1.73529 -0.00706229 -0.0429292 -0.0757764 0.996175
1548266475.93420 -0.266935 -1.99471 1.74035 -0.00939018 -0.0461652 -0.0700566 0.99643
1548266475.96747 -0.273489 -1.98885 1.74601 -0.0122813 -0.049418 -0.0678533 0.996395
1548266476.00118 -0.27911 -1.98323 1.75213 -0.0121479 -0.0511016 -0.0699489 0.996167
1548266476.03430 -0.284282 -1.97719 1.75851 -0.0151145 -0.0526341 -0.0661459 0.996306
1548266476.06748 -0.289465 -1.97098 1.76558 -0.0157885 -0.0579677 -0.062508 0.996235
1548266476.10080 -0.294156 -1.96505 1.77263 -0.0186432 -0.0578238 -0.0658905 0.995976
1548266476.13420 -0.29838 -1.95948 1.77989 -0.0175246 -0.0604292 -0.0652782 0.995881
1548266476.16729 -0.302966 -1.95331 1.78743 -0.0193744 -0.0661068 -0.0586143 0.995901
1548266476.20103 -0.30669 -1.94762 1.79529 -0.019973 -0.0672594 -0.0559775 0.995964
1548266476.23442 -0.310241 -1.94191 1.80304 -0.0215352 -0.0710459 -0.0561651 0.995658
1548266476.26762 -0.313375 -1.93614 1.81103 -0.0246619 -0.0747367 -0.0501899 0.995634
1548266476.30090 -0.316102 -1.92993 1.81893 -0.0306271 -0.077954 -0.0453841 0.995452
1548266476.33433 -0.319338 -1.92481 1.82749 -0.027616 -0.0835966 -0.0400618 0.995311
1548266476.36712 -0.3206 -1.9192 1.83543 -0.0333084 -0.0847883 -0.03777 0.995126
1548266476.40086 -0.322265 -1.91392 1.84409 -0.0311371 -0.0889824 -0.032659 0.995011
1548266476.43416 -0.322994 -1.90773 1.85267 -0.0341603 -0.0913884 -0.0276018 0.994846
1548266476.46732 -0.323645 -1.9013 1.86146 -0.035135 -0.0926756 -0.0252682 0.994755
1548266476.50070 -0.324122 -1.89469 1.87001 -0.0385166 -0.0944523 -0.0228505 0.994522
1548266476.53421 -0.323776 -1.88692 1.87834 -0.0459892 -0.0966438 -0.0164605 0.99412
1548266476.56757 -0.323174 -1.8798 1.88707 -0.0456648 -0.100272 -0.0114287 0.993846
1548266476.60072 -0.321585 -1.87295 1.89529 -0.047922 -0.101596 -0.00949416 0.993626
1548266476.63397 -0.31932 -1.86676 1.90342 -0.0504637 -0.103573 -0.00244658 0.993338
1548266476.66735 -0.316888 -1.86025 1.91132 -0.0555426 -0.108083 0.00342074 0.992583
1548266476.70079 -0.313143 -1.85475 1.91907 -0.0583118 -0.110049 0.00784603 0.992183
1548266476.73420 -0.308939 -1.8503 1.92632 -0.0598675 -0.110603 0.00969664 0.992013
1548266476.76757 -0.304748 -1.84634 1.9332 -0.0611359 -0.11063 0.0125078 0.991901
1548266476.80101 -0.300183 -1.84252 1.93975 -0.0639566 -0.111161 0.0181606 0.991576
1548266476.83436 -0.295699 -1.83992 1.94625 -0.0650278 -0.111693 0.0204853 0.991401
1548266476.86774 -0.292095 -1.83821 1.95243 -0.0644404 -0.112992 0.0249061 0.991191
1548266476.90086 -0.288366 -1.83702 1.95842 -0.0664656 -0.11364 0.0269575 0.99093
1548266476.93384 -0.284831 -1.83683 1.96427 -0.0667507 -0.113979 0.0301261 0.99078
1548266476.96755 -0.281761 -1.83694 1.96965 -0.0683119 -0.116858 0.0357479 0.990151
1548266477.00084 -0.279177 -1.83764 1.97519 -0.0664688 -0.120514 0.0416911 0.989606
1548266477.03438 -0.276269 -1.83833 1.98014 -0.0679011 -0.123418 0.0478371 0.988873
1548266477.06761 -0.2732 -1.83954 1.98476 -0.0676916 -0.126324 0.0554281 0.988123
1548266477.10109 -0.270457 -1.84064 1.98888 -0.0683159 -0.128995 0.0610195 0.987406
1548266477.13430 -0.267394 -1.84251 1.99308 -0.067186 -0.129171 0.0644447 0.987242
1548266477.16741 -0.264252 -1.8438 1.99709 -0.0674731 -0.130154 0.0698619 0.986725
1548266477.20087 -0.261578 -1.84452 2.00089 -0.0704012 -0.132603 0.0795524 0.98546
1548266477.23398 -0.258873 -1.8458 2.00487 -0.0699114 -0.132743 0.0888311 0.984683
1548266477.26728 -0.255838 -1.84662 2.00862 -0.0720119 -0.133264 0.0947311 0.983911
1548266477.30082 -0.252929 -1.84749 2.01224 -0.0758473 -0.134142 0.102219 0.982754
1548266477.33403 -0.250206 -1.84868 2.01584 -0.0782997 -0.135149 0.11133 0.981432
1548266477.36745 -0.247497 -1.85062 2.0194 -0.0787977 -0.133113 0.119691 0.980686
1548266477.40065 -0.245263 -1.85229 2.02242 -0.082448 -0.134706 0.125125 0.97949
1548266477.43399 -0.24332 -1.85495 2.02571 -0.0823022 -0.135301 0.134562 0.978168
1548266477.46731 -0.241348 -1.85817 2.02879 -0.0818761 -0.134258 0.139979 0.977587
1548266477.50091 -0.239624 -1.86203 2.03168 -0.0818803 -0.134004 0.142454 0.977264
1548266477.53420 -0.238521 -1.86594 2.03442 -0.0807999 -0.134981 0.149301 0.976197
1548266477.56741 -0.238315 -1.86992 2.03683 -0.0818445 -0.136476 0.156896 0.97471
1548266477.60093 -0.2381 -1.87428 2.03888 -0.0802015 -0.138033 0.159045 0.974279
1548266477.63440 -0.238545 -1.87827 2.04091 -0.0779845 -0.139462 0.16404 0.973427
1548266477.66748 -0.238948 -1.88192 2.04287 -0.0769814 -0.142338 0.169711 0.972117
1548266477.70116 -0.23961 -1.88537 2.04463 -0.076318 -0.144615 0.177136 0.970508
1548266477.73435 -0.240201 -1.88873 2.04658 -0.0714977 -0.145103 0.183457 0.969627
1548266477.76769 -0.240467 -1.89089 2.04847 -0.0710269 -0.146434 0.190431 0.968116
1548266477.80107 -0.241007 -1.89265 2.05013 -0.0709583 -0.148439 0.196942 0.966512
1548266477.83443 -0.240969 -1.89379 2.05179 -0.0703406 -0.149837 0.198983 0.965923
1548266477.86750 -0.240925 -1.89491 2.05368 -0.0676949 -0.146835 0.206779 0.964935
1548266477.90074 -0.241668 -1.8943 2.05491 -0.0701646 -0.149127 0.210556 0.963589
1548266477.93425 -0.242324 -1.89373 2.05611 -0.0696947 -0.148999 0.212952 0.963117
1548266477.96717 -0.242865 -1.89272 2.05719 -0.0710376 -0.147991 0.215045 0.962709
1548266478.00053 -0.243046 -1.89194 2.05838 -0.071231 -0.147443 0.223357 0.960884
1548266478.03395 -0.243456 -1.89088 2.0591 -0.0721561 -0.14646 0.225331 0.960504
1548266478.06739 -0.24379 -1.88967 2.05942 -0.0726435 -0.145817 0.224169 0.960837
1548266478.10090 -0.243849 -1.88827 2.05941 -0.0729461 -0.145391 0.229847 0.959537
1548266478.13406 -0.243491 -1.88704 2.05877 -0.0744465 -0.1437 0.226839 0.960392
1548266478.16729 -0.241692 -1.88709 2.05737 -0.0751225 -0.136458 0.223973 0.962066
1548266478.20085 -0.24071 -1.88697 2.05529 -0.0728295 -0.133155 0.225468 0.962356
1548266478.23401 -0.240858 -1.88624 2.05225 -0.0724489 -0.131982 0.221896 0.963376
1548266478.26734 -0.240354 -1.88709 2.04867 -0.0713611 -0.127368 0.220752 0.964341
1548266478.30076 -0.241377 -1.88681 2.04442 -0.071952 -0.126407 0.212732 0.966224
1548266478.33410 -0.242818 -1.88763 2.04035 -0.0704689 -0.125297 0.209181 0.967253
1548266478.36747 -0.244341 -1.88883 2.03593 -0.0719132 -0.120922 0.19794 0.970065
1548266478.40060 -0.246825 -1.88964 2.03172 -0.0713288 -0.119504 0.191323 0.97161
1548266478.43431 -0.249876 -1.8903 2.02747 -0.071295 -0.121238 0.191232 0.971416
1548266478.46758 -0.251997 -1.89112 2.02297 -0.0724961 -0.120214 0.188526 0.971983
1548266478.50109 -0.253784 -1.89217 2.01882 -0.0714173 -0.11833 0.182205 0.973498
1548266478.53417 -0.255146 -1.89296 2.01449 -0.0705425 -0.117582 0.180723 0.973929
1548266478.56749 -0.256496 -1.89273 2.00982 -0.0733643 -0.115977 0.176783 0.974636
1548266478.60099 -0.257065 -1.89213 2.00531 -0.0736329 -0.113555 0.171359 0.975869
1548266478.63444 -0.25762 -1.89121 2.00112 -0.073296 -0.11063 0.168715 0.97669
1548266478.66766 -0.258308 -1.88981 1.99703 -0.0751317 -0.107793 0.166076 0.97732
1548266478.70106 -0.258372 -1.88803 1.99321 -0.0759401 -0.10444 0.162492 0.978224
1548266478.73425 -0.258365 -1.88628 1.98961 -0.0766446 -0.100332 0.157096 0.979479
1548266478.76745 -0.25882 -1.88462 1.98645 -0.0781352 -0.0974185 0.155497 0.979911
1548266478.80069 -0.260069 -1.88345 1.98365 -0.0784348 -0.0962325 0.155102 0.980067
1548266478.83408 -0.261297 -1.88237 1.9809 -0.0775296 -0.0944075 0.150748 0.980995
1548266478.86713 -0.263295 -1.88173 1.97826 -0.0768909 -0.093117 0.149977 0.981287
1548266478.90103 -0.264973 -1.87969 1.9749 -0.0784336 -0.0977223 0.146498 0.981243
1548266478.93423 -0.266154 -1.8776 1.97127 -0.080864 -0.0956365 0.144413 0.98156
1548266478.96727 -0.267509 -1.87617 1.96801 -0.078035 -0.0911025 0.144637 0.982187
1548266479.00095 -0.268806 -1.87414 1.96447 -0.0787722 -0.0884571 0.142789 0.98264
1548266479.03390 -0.269485 -1.87185 1.96014 -0.0813551 -0.0936006 0.136828 0.982801
1548266479.06738 -0.269962 -1.87007 1.9561 -0.0804666 -0.0918946 0.13271 0.9836
1548266479.10079 -0.270726 -1.86884 1.95244 -0.0769438 -0.0839046 0.133507 0.984487
1548266479.13402 -0.271095 -1.86709 1.94818 -0.0771056 -0.0844169 0.130989 0.984769
1548266479.16769 -0.27052 -1.86568 1.94381 -0.07629 -0.0803683 0.127384 0.985644
1548266479.20078 -0.270953 -1.8641 1.93865 -0.0752182 -0.0777361 0.0984052 0.98925
1548266479.23420 -0.268622 -1.86189 1.93505 -0.0765278 -0.0744062 0.118882 0.987155
1548266479.26753 -0.270461 -1.8619 1.93288 -0.120329 -0.0623968 0.0945532 0.986249
1548266479.30102 -0.269218 -1.85863 1.92708 -0.0946512 -0.0603032 0.100579 0.988579
