# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548339382.32723 -0.727881 -2.36455 1.39233 0.150598 0.000758353 0.147852 -0.977476
1548339382.36071 -0.725186 -2.36016 1.38774 0.137311 0.00819605 0.157032 -0.977967
1548339382.39387 -0.72164 -2.35751 1.38402 0.134233 0.00766373 0.150562 -0.979415
1548339382.42733 -0.718555 -2.35481 1.38053 0.128853 0.0059438 0.146544 -0.980758
1548339382.46076 -0.715945 -2.3524 1.37615 0.13018 0.00478186 0.143985 -0.980968
1548339382.49390 -0.713697 -2.35014 1.37197 0.147325 -0.00320983 0.128884 -0.98065
1548339382.52740 -0.712449 -2.3469 1.36765 0.146012 -0.00208274 0.124466 -0.98142
1548339382.56054 -0.712303 -2.34288 1.36338 0.148571 -0.00149495 0.119852 -0.981611
1548339382.59411 -0.712617 -2.33958 1.35939 0.144879 0.000898771 0.118232 -0.98236
1548339382.62767 -0.714031 -2.33692 1.35501 0.149167 -0.00069282 0.115493 -0.982044
1548339382.66101 -0.714648 -2.33479 1.35015 0.143935 0.00396401 0.109414 -0.983512
1548339382.69406 -0.715655 -2.33348 1.3456 0.143572 0.00419551 0.106268 -0.983909
1548339382.72756 -0.716607 -2.3326 1.34148 0.141052 0.00363089 0.100012 -0.984931
1548339382.76086 -0.717615 -2.33244 1.3375 0.137867 0.00486758 0.0953476 -0.985839
1548339382.79412 -0.718756 -2.33245 1.33366 0.137582 0.00176972 0.0917779 -0.986228
1548339382.82753 -0.72066 -2.33271 1.33175 0.127103 0.00221419 0.0882573 -0.987953
1548339382.86080 -0.722611 -2.33207 1.33026 0.129225 0.0032219 0.0836389 -0.988076
1548339382.89424 -0.724901 -2.33112 1.32994 0.130077 0.00203982 0.0803561 -0.98824
1548339382.92752 -0.727598 -2.32952 1.33104 0.128512 0.00515058 0.0813767 -0.98835
1548339382.96096 -0.730488 -2.3276 1.33365 0.13095 0.00686807 0.073349 -0.988648
1548339382.99400 -0.733342 -2.32561 1.33689 0.13253 0.0089108 0.0702726 -0.988645
1548339383.02744 -0.735789 -2.32335 1.34081 0.134352 0.00856581 0.0701125 -0.988413
1548339383.06078 -0.738363 -2.32088 1.34591 0.134218 0.0135711 0.0648534 -0.988734
1548339383.09392 -0.740878 -2.31792 1.35112 0.138093 0.0168969 0.0602444 -0.988441
1548339383.12741 -0.743176 -2.31494 1.35643 0.143405 0.015457 0.0584201 -0.987818
1548339383.16070 -0.745514 -2.3118 1.3624 0.144406 0.0200392 0.0527409 -0.987909
1548339383.19383 -0.74722 -2.30813 1.36794 0.1497 0.0213245 0.046872 -0.98739
1548339383.22732 -0.748972 -2.30487 1.37352 0.151794 0.0218009 0.0438533 -0.987198
1548339383.26050 -0.750241 -2.3017 1.3786 0.15174 0.022905 0.0389699 -0.987386
1548339383.29379 -0.750827 -2.29957 1.38368 0.145117 0.0275965 0.0367315 -0.988347
1548339383.32746 -0.752557 -2.29545 1.3867 0.150202 0.0265496 0.0282416 -0.987895
1548339383.36055 -0.75295 -2.29272 1.39004 0.14936 0.0281054 0.0246121 -0.988077
1548339383.39448 -0.7529 -2.28953 1.39288 0.150731 0.0287337 0.0180649 -0.987992
1548339383.42767 -0.752683 -2.28672 1.39577 0.148198 0.0297829 0.0152882 -0.988391
1548339383.46078 -0.751928 -2.28363 1.39855 0.147852 0.0289952 0.0157081 -0.98846
1548339383.49418 -0.750966 -2.28001 1.4015 0.146983 0.0286512 0.0106685 -0.988666
1548339383.52764 -0.750064 -2.27595 1.40469 0.146186 0.0289686 0.00605855 -0.988814
1548339383.56065 -0.749084 -2.27143 1.40741 0.150114 0.0260004 0.0042783 -0.988318
1548339383.59407 -0.74855 -2.26704 1.41087 0.150026 0.0260552 0.00315017 -0.988334
1548339383.62738 -0.748427 -2.26296 1.41498 0.146123 0.0293518 -6.45915e-06 -0.988831
1548339383.66098 -0.748273 -2.25892 1.41878 0.147187 0.030553 -0.000561728 -0.988637
1548339383.69418 -0.747598 -2.25527 1.42259 0.150621 0.0299353 0.00129618 -0.988137
1548339383.72750 -0.746877 -2.25166 1.42706 0.151129 0.0322926 0.000943089 -0.987986
1548339383.76077 -0.745854 -2.24848 1.43221 0.14809 0.035714 0.00197893 -0.988327
1548339383.79395 -0.74418 -2.24493 1.43708 0.150208 0.0361417 0.00431182 -0.987984
1548339383.82727 -0.741997 -2.24082 1.44184 0.153796 0.0369035 0.00212303 -0.987411
1548339383.86047 -0.739647 -2.23632 1.44644 0.158153 0.0373747 0.00124798 -0.986706
1548339383.89398 -0.737221 -2.23215 1.45095 0.160194 0.0385282 0.00405553 -0.986325
1548339383.92740 -0.734838 -2.22805 1.45521 0.157688 0.0418928 0.00625785 -0.98658
1548339383.96058 -0.731947 -2.22328 1.45798 0.162508 0.0416345 0.00372946 -0.985821
1548339383.99394 -0.72909 -2.21919 1.46034 0.161349 0.0428901 0.00662158 -0.985943
1548339384.02722 -0.72601 -2.21504 1.46161 0.161582 0.0430709 0.00933592 -0.985875
1548339384.06076 -0.722806 -2.21075 1.46197 0.163722 0.0426205 0.00914897 -0.985543
1548339384.09412 -0.719771 -2.20713 1.46168 0.162183 0.0430282 0.00963229 -0.985775
1548339384.12745 -0.716883 -2.2042 1.46066 0.161132 0.0420014 0.0127037 -0.985957
1548339384.16081 -0.714265 -2.20088 1.45901 0.160043 0.0410689 0.0162364 -0.986122
1548339384.19416 -0.712114 -2.19718 1.45663 0.166332 0.0377428 0.0184667 -0.985174
1548339384.22766 -0.710754 -2.19494 1.45507 0.160168 0.0386227 0.0241959 -0.986037
1548339384.26086 -0.709434 -2.19196 1.45251 0.163498 0.0358583 0.0288871 -0.985469
1548339384.29416 -0.708477 -2.19012 1.45024 0.159226 0.0359692 0.0316284 -0.98608
1548339384.32763 -0.707892 -2.18847 1.44758 0.158808 0.0345609 0.0378734 -0.985977
1548339384.36085 -0.707156 -2.18715 1.4446 0.159522 0.0315312 0.0431808 -0.985745
1548339384.39411 -0.70644 -2.18592 1.44139 0.1612 0.0284119 0.0460448 -0.985438
1548339384.42740 -0.705755 -2.18517 1.43816 0.160126 0.0264537 0.0492287 -0.985513
1548339384.46085 -0.705047 -2.18482 1.43473 0.158705 0.0242097 0.0533186 -0.985588
1548339384.49382 -0.704189 -2.18466 1.43103 0.156973 0.0222681 0.0563581 -0.985742
1548339384.52759 -0.703699 -2.18507 1.42759 0.149418 0.0221607 0.0610735 -0.986637
1548339384.56074 -0.702235 -2.18434 1.42267 0.153105 0.0168872 0.0627502 -0.986071
1548339384.59380 -0.700799 -2.1843 1.4181 0.151863 0.0147516 0.0635566 -0.986246
1548339384.62724 -0.699223 -2.18469 1.41342 0.150195 0.011775 0.0668988 -0.98632
1548339384.66082 -0.697521 -2.18524 1.40863 0.148301 0.00977106 0.0688561 -0.986494
1548339384.69401 -0.695507 -2.18575 1.40411 0.145505 0.0107312 0.0688908 -0.986898
1548339384.72726 -0.693416 -2.18675 1.39992 0.142259 0.0107565 0.0701592 -0.987281
1548339384.76078 -0.690349 -2.18767 1.39516 0.144606 0.00507145 0.0724964 -0.986817
1548339384.79385 -0.688195 -2.1893 1.39198 0.136225 0.00591409 0.0734484 -0.987934
1548339384.82750 -0.684951 -2.19069 1.38758 0.143118 0.00247395 0.0734988 -0.98697
1548339384.86075 -0.682005 -2.1934 1.3842 0.142278 0.00287004 0.0779296 -0.98675
1548339384.89388 -0.678417 -2.19618 1.38074 0.140843 0.000730575 0.0778673 -0.986965
1548339384.92707 -0.674168 -2.19926 1.377 0.143601 -0.000703141 0.0760402 -0.98671
1548339384.96074 -0.669548 -2.20344 1.37421 0.1419 -0.00146887 0.0741344 -0.9871
1548339384.99398 -0.664448 -2.20823 1.37214 0.136986 -0.00145913 0.0717652 -0.987969
1548339385.02769 -0.659123 -2.21295 1.37069 0.131304 -0.0011496 0.0663413 -0.989119
1548339385.06087 -0.652395 -2.21775 1.36833 0.138685 -0.00278167 0.0626353 -0.98835
1548339385.09381 -0.646316 -2.22338 1.36805 0.132786 0.0005079 0.0593498 -0.989366
1548339385.12742 -0.639899 -2.22873 1.36782 0.133716 0.00240994 0.0546599 -0.989508
1548339385.16107 -0.633714 -2.23436 1.36861 0.132425 0.00503234 0.0494337 -0.989947
1548339385.19403 -0.627489 -2.23951 1.36963 0.136664 0.00698043 0.0447156 -0.989583
1548339385.22762 -0.621563 -2.24507 1.37157 0.134712 0.00980893 0.0413858 -0.989972
1548339385.26081 -0.616278 -2.25 1.37377 0.134277 0.0135443 0.0384478 -0.990105
1548339385.29424 -0.611024 -2.25415 1.37619 0.136077 0.0169604 0.0346791 -0.989946
1548339385.32753 -0.606168 -2.25774 1.37889 0.13826 0.0206214 0.0305846 -0.989709
1548339385.36096 -0.601231 -2.26109 1.38172 0.140593 0.0232065 0.0276261 -0.98941
1548339385.39392 -0.596254 -2.26387 1.3848 0.143681 0.023366 0.0243967 -0.989047
1548339385.42727 -0.591189 -2.26648 1.38856 0.144469 0.0250371 0.0200144 -0.98899
1548339385.46088 -0.586099 -2.26889 1.39211 0.146642 0.0257598 0.014688 -0.988745
1548339385.49380 -0.581236 -2.27146 1.39561 0.14955 0.0254784 0.00939507 -0.988381
1548339385.52722 -0.576446 -2.27464 1.39927 0.146699 0.0288967 0.00473161 -0.988748
1548339385.56070 -0.57123 -2.27754 1.40168 0.148753 0.0282025 0.00107788 -0.988472
1548339385.59386 -0.566144 -2.28038 1.40386 0.148615 0.0288628 0.000374812 -0.988474
1548339385.62738 -0.56162 -2.2828 1.40612 0.147897 0.0305768 -0.0015584 -0.988529
1548339385.66068 -0.556969 -2.28471 1.40806 0.149373 0.0304462 -0.00247824 -0.988309
1548339385.69356 -0.551926 -2.28647 1.41024 0.148234 0.0320348 -0.00132536 -0.988433
1548339385.72737 -0.546788 -2.2876 1.41237 0.149216 0.0331383 -0.00519593 -0.988236
1548339385.76076 -0.541606 -2.28864 1.41472 0.148235 0.0354185 -0.00649317 -0.988297
1548339385.79396 -0.536182 -2.28904 1.41677 0.148368 0.0373501 -0.0077924 -0.988196
1548339385.82753 -0.530747 -2.28898 1.41878 0.148882 0.0399089 -0.0106383 -0.987992
1548339385.86056 -0.525113 -2.28851 1.42073 0.148708 0.0416264 -0.0104611 -0.987949
1548339385.89402 -0.519189 -2.28718 1.42245 0.150957 0.0421296 -0.011097 -0.98758
1548339385.92738 -0.513143 -2.28532 1.42437 0.149989 0.0440403 -0.0119317 -0.987634
1548339385.96094 -0.507186 -2.28282 1.42575 0.151887 0.043892 -0.0111688 -0.98736
1548339385.99414 -0.50144 -2.27979 1.42665 0.154091 0.0441122 -0.00925214 -0.987028
1548339386.02737 -0.495542 -2.2762 1.427 0.157829 0.0441739 -0.00934582 -0.986434
1548339386.06108 -0.489953 -2.27285 1.4273 0.158001 0.04504 -0.00748409 -0.986383
1548339386.09407 -0.484601 -2.26967 1.4273 0.159253 0.0457084 -0.00224095 -0.986177
1548339386.12758 -0.478961 -2.2663 1.4266 0.161749 0.0443087 -0.00175451 -0.985835
1548339386.16085 -0.473728 -2.26341 1.42617 0.158989 0.0469256 -0.000414562 -0.986164
1548339386.19379 -0.46831 -2.26051 1.42494 0.160838 0.0451134 0.00327783 -0.985944
1548339386.22730 -0.463009 -2.25788 1.4236 0.158875 0.0451189 0.0035127 -0.986261
1548339386.26070 -0.457253 -2.25572 1.4219 0.15532 0.0447509 0.00506921 -0.986837
1548339386.29388 -0.452134 -2.25363 1.42004 0.151648 0.043742 0.00567141 -0.98745
1548339386.32732 -0.446941 -2.25135 1.41758 0.150555 0.0409096 0.0072893 -0.987728
1548339386.36066 -0.44246 -2.24901 1.4152 0.148374 0.040775 0.00975295 -0.988042
1548339386.39393 -0.438061 -2.24716 1.41309 0.142157 0.0414585 0.0155993 -0.988852
1548339386.42747 -0.434431 -2.2442 1.40969 0.143873 0.0367035 0.0159621 -0.988786
1548339386.46060 -0.430986 -2.24144 1.40668 0.143712 0.0356897 0.0177483 -0.988817
1548339386.49387 -0.428059 -2.23862 1.40375 0.143265 0.0351477 0.0205109 -0.988847
1548339386.52739 -0.425489 -2.23536 1.4005 0.146493 0.0324499 0.0194604 -0.988488
1548339386.56060 -0.422446 -2.23234 1.39781 0.146194 0.0308447 0.0186462 -0.988599
1548339386.59413 -0.419545 -2.23026 1.39519 0.145892 0.0279057 0.0238001 -0.988621
1548339386.62751 -0.416851 -2.22825 1.39274 0.14428 0.0263856 0.0267012 -0.988825
1548339386.66104 -0.414559 -2.22614 1.39025 0.144818 0.0246852 0.0280664 -0.988752
1548339386.69417 -0.412627 -2.22414 1.38782 0.145692 0.0226462 0.0290549 -0.988644
1548339386.72781 -0.411817 -2.22249 1.38602 0.143811 0.0226498 0.0331656 -0.98879
1548339386.76085 -0.410852 -2.22051 1.38404 0.147295 0.0216494 0.0337636 -0.988279
1548339386.79415 -0.409788 -2.21909 1.38249 0.143961 0.0218087 0.0347339 -0.988733
1548339386.82763 -0.408936 -2.21702 1.38039 0.148408 0.0202388 0.0369388 -0.988029
1548339386.86078 -0.408048 -2.21507 1.37884 0.148651 0.0197945 0.0378975 -0.987965
1548339386.89424 -0.407323 -2.21284 1.37746 0.149737 0.018562 0.0373439 -0.987846
1548339386.92763 -0.407113 -2.21003 1.37672 0.151795 0.0171901 0.0383283 -0.987519
1548339386.96094 -0.407262 -2.20633 1.37718 0.153452 0.0176512 0.0394094 -0.987212
1548339386.99379 -0.407769 -2.20132 1.37791 0.158018 0.0166787 0.0379166 -0.986567
1548339387.02721 -0.408799 -2.19606 1.37993 0.159111 0.0190403 0.0395265 -0.986285
1548339387.06075 -0.410624 -2.18966 1.38269 0.164622 0.0203198 0.0388411 -0.985382
1548339387.09395 -0.412914 -2.1836 1.38629 0.166085 0.0238523 0.0400155 -0.985011
1548339387.12716 -0.415352 -2.17733 1.38997 0.17113 0.0265949 0.0390981 -0.984113
1548339387.16074 -0.41878 -2.1711 1.39437 0.173624 0.0309481 0.0387086 -0.983564
1548339387.19386 -0.422483 -2.16496 1.39891 0.174078 0.0366809 0.0409247 -0.983197
1548339387.22757 -0.426098 -2.15909 1.40361 0.176162 0.0401919 0.0424471 -0.982624
1548339387.26072 -0.429598 -2.15313 1.40861 0.179583 0.0438927 0.0421952 -0.981857
1548339387.29385 -0.432922 -2.14761 1.41375 0.183419 0.0445813 0.0411994 -0.981159
1548339387.32727 -0.435895 -2.14221 1.41831 0.186686 0.0459297 0.0394117 -0.980554
1548339387.36077 -0.438383 -2.13782 1.42272 0.184863 0.0464908 0.039397 -0.980873
1548339387.39437 -0.441299 -2.1328 1.42597 0.189932 0.0448655 0.0338393 -0.980188
1548339387.42747 -0.444063 -2.12942 1.42926 0.183883 0.0471252 0.0324415 -0.981282
1548339387.46087 -0.44705 -2.12614 1.43106 0.181346 0.0473963 0.0275043 -0.981891
1548339387.49416 -0.449618 -2.12388 1.43219 0.177342 0.0487915 0.023375 -0.982661
1548339387.52769 -0.451944 -2.12203 1.43236 0.175208 0.0481123 0.0211436 -0.983128
1548339387.56107 -0.45404 -2.12043 1.43201 0.172378 0.0468216 0.0208573 -0.983696
1548339387.59425 -0.45585 -2.11869 1.43118 0.169322 0.0457931 0.020507 -0.984283
1548339387.62754 -0.457863 -2.11663 1.4305 0.163921 0.045822 0.0200134 -0.985205
1548339387.66088 -0.45931 -2.11359 1.42914 0.167105 0.0426513 0.0185422 -0.984842
1548339387.69418 -0.460218 -2.11112 1.42846 0.162802 0.0436095 0.0193047 -0.985505
1548339387.72774 -0.460347 -2.10753 1.42737 0.166733 0.0408225 0.0170302 -0.985009
1548339387.76097 -0.459822 -2.10352 1.4267 0.167628 0.0393236 0.0144817 -0.984959
1548339387.79412 -0.458332 -2.09958 1.42598 0.168088 0.0386965 0.0129819 -0.984927
1548339387.82740 -0.456325 -2.09497 1.4247 0.170105 0.0376098 0.0101533 -0.984656
1548339387.86069 -0.453271 -2.09011 1.42245 0.173464 0.0360644 0.00638539 -0.984159
1548339387.89400 -0.450122 -2.08575 1.42021 0.167654 0.0380563 0.00732304 -0.985084
1548339387.92738 -0.447232 -2.08072 1.41753 0.169123 0.0380756 0.00629864 -0.984839
1548339387.96075 -0.44498 -2.07531 1.41503 0.172727 0.0369873 0.00200204 -0.984273
1548339387.99375 -0.442637 -2.0704 1.41325 0.171103 0.037169 0.00275348 -0.984548
1548339388.02753 -0.440423 -2.06511 1.4112 0.168819 0.0394412 0.00337923 -0.984852
1548339388.06052 -0.43763 -2.06054 1.40961 0.168058 0.0383685 0.00400901 -0.985022
1548339388.09403 -0.435451 -2.05529 1.40713 0.171692 0.0354438 0.000286848 -0.984513
1548339388.12744 -0.432521 -2.05056 1.405 0.166251 0.0367841 0.00282418 -0.985393
1548339388.16083 -0.430182 -2.04592 1.40327 0.16734 0.0342943 0.00018816 -0.985303
1548339388.19412 -0.427913 -2.04093 1.40136 0.167658 0.0336378 0.00166619 -0.98527
1548339388.22753 -0.426404 -2.03582 1.39937 0.166219 0.0354107 0.00409464 -0.985444
1548339388.26098 -0.425279 -2.03112 1.39821 0.168425 0.0335497 0.000887703 -0.985143
1548339388.29417 -0.424109 -2.02596 1.39632 0.17018 0.0342295 0.00390799 -0.984811
1548339388.32775 -0.422882 -2.02079 1.3939 0.171392 0.033442 0.00390428 -0.984627
1548339388.36087 -0.421194 -2.01602 1.39162 0.168446 0.0346501 0.00552974 -0.985086
1548339388.39421 -0.419642 -2.01121 1.3891 0.165883 0.0354733 0.00508213 -0.985494
1548339388.42752 -0.417574 -2.00701 1.38634 0.168452 0.0320035 0.00519431 -0.985177
1548339388.46082 -0.415969 -2.00317 1.38325 0.167782 0.0310179 0.00341394 -0.98533
1548339388.49415 -0.414044 -2.00016 1.37992 0.165168 0.0321984 0.00327709 -0.985734
1548339388.52753 -0.412402 -1.99745 1.37662 0.164103 0.0318379 0.00516145 -0.985916
1548339388.56076 -0.410534 -1.99487 1.37323 0.16333 0.0329566 0.00475129 -0.98601
1548339388.59412 -0.409036 -1.99211 1.37007 0.160829 0.0345013 0.00384358 -0.986372
1548339388.62760 -0.407327 -1.9895 1.367 0.161016 0.0340882 0.0042416 -0.986354
1548339388.66091 -0.405573 -1.98675 1.36465 0.159183 0.0340767 0.00375398 -0.986654
1548339388.69404 -0.404216 -1.9835 1.3636 0.158589 0.0344822 0.00270172 -0.986739
1548339388.72751 -0.402791 -1.98029 1.36349 0.159355 0.0335226 0.000653109 -0.986652
1548339388.76058 -0.401352 -1.97756 1.36432 0.160669 0.0323177 -0.0031222 -0.986474
1548339388.79398 -0.40021 -1.97519 1.36574 0.157616 0.0348349 -0.00291037 -0.986882
1548339388.82737 -0.399017 -1.97308 1.36725 0.157483 0.0362044 -0.00468321 -0.986847
1548339388.86087 -0.397642 -1.9714 1.36893 0.164846 0.0343748 -0.0104274 -0.985665
1548339388.89397 -0.396171 -1.97049 1.37148 0.162895 0.037358 -0.0113987 -0.98587
1548339388.92740 -0.394567 -1.96931 1.37357 0.165043 0.0400507 -0.0151049 -0.985357
1548339388.96067 -0.392325 -1.96882 1.376 0.161687 0.0422012 -0.0179135 -0.985777
1548339388.99407 -0.390195 -1.96861 1.37869 0.162924 0.0443074 -0.0214494 -0.98541
1548339389.02747 -0.387937 -1.9684 1.38144 0.167324 0.0448676 -0.0266577 -0.98452
1548339389.06103 -0.385235 -1.96815 1.38428 0.164802 0.0478074 -0.0288141 -0.984746
1548339389.09419 -0.382446 -1.96771 1.38706 0.166417 0.0494038 -0.0344165 -0.984215
1548339389.12759 -0.379668 -1.9672 1.3901 0.169538 0.0508101 -0.0396693 -0.983413
1548339389.16090 -0.37632 -1.9666 1.393 0.163119 0.0534061 -0.0413164 -0.984293
1548339389.19423 -0.373034 -1.96588 1.39585 0.166537 0.0541823 -0.0475002 -0.983399
1548339389.22745 -0.369777 -1.96457 1.39878 0.167804 0.0561568 -0.0519496 -0.982848
1548339389.26103 -0.36634 -1.96316 1.40167 0.166856 0.057019 -0.0564071 -0.982714
1548339389.29415 -0.362866 -1.96139 1.40426 0.168686 0.0583634 -0.0589078 -0.982175
1548339389.32761 -0.359663 -1.95962 1.40707 0.167889 0.0595828 -0.0595945 -0.982197
1548339389.36097 -0.356593 -1.95752 1.40988 0.167604 0.0607088 -0.0604922 -0.982122
1548339389.39390 -0.353693 -1.95507 1.41255 0.166809 0.0636768 -0.0608183 -0.98205
1548339389.42715 -0.350803 -1.95245 1.41526 0.168953 0.0629024 -0.0645231 -0.981496
1548339389.46069 -0.348064 -1.94975 1.41771 0.170342 0.0652748 -0.0637109 -0.981154
1548339389.49390 -0.344823 -1.94722 1.42028 0.170663 0.0649643 -0.0621692 -0.981218
1548339389.52724 -0.341696 -1.94434 1.42246 0.173058 0.0665443 -0.0606301 -0.980789
1548339389.56056 -0.338019 -1.94151 1.42428 0.173908 0.0656004 -0.0607157 -0.980697
1548339389.59404 -0.334377 -1.93801 1.42528 0.174647 0.0668971 -0.0575325 -0.98067
1548339389.62754 -0.33069 -1.9344 1.42581 0.174353 0.0670659 -0.0565919 -0.980765
1548339389.66082 -0.327477 -1.93075 1.42562 0.176548 0.0677871 -0.0548155 -0.980424
1548339389.69399 -0.324292 -1.92673 1.42491 0.178125 0.0683013 -0.0499436 -0.980363
1548339389.72719 -0.321626 -1.92297 1.42422 0.179674 0.0668933 -0.0502293 -0.980163
1548339389.76079 -0.318845 -1.91881 1.4227 0.180036 0.0687664 -0.0455505 -0.980196
1548339389.79410 -0.315955 -1.91534 1.42126 0.18313 0.0665095 -0.0430857 -0.97989
1548339389.82769 -0.312863 -1.91209 1.41926 0.180768 0.0646999 -0.0424458 -0.980477
1548339389.86090 -0.309584 -1.90901 1.41698 0.178858 0.0628712 -0.0397754 -0.981058
1548339389.89405 -0.306506 -1.9056 1.41408 0.180002 0.0604683 -0.0395503 -0.981009
1548339389.92745 -0.303467 -1.90271 1.41113 0.178252 0.0581005 -0.0407299 -0.981423
1548339389.96104 -0.300884 -1.90001 1.40722 0.179106 0.0575256 -0.0381859 -0.981404
1548339389.99423 -0.298194 -1.89779 1.40237 0.176263 0.0554026 -0.0361513 -0.982118
1548339390.02757 -0.295542 -1.89578 1.39629 0.178032 0.0534646 -0.0389269 -0.9818
1548339390.06046 -0.293288 -1.89388 1.38997 0.174319 0.0527652 -0.0376899 -0.982552
1548339390.09418 -0.291208 -1.89163 1.38328 0.17607 0.0515468 -0.0385407 -0.982271
1548339390.12757 -0.28881 -1.89015 1.37671 0.17154 0.0496747 -0.0418843 -0.983032
1548339390.16100 -0.287049 -1.88869 1.37009 0.167631 0.05089 -0.0398531 -0.983729
1548339390.19402 -0.284822 -1.88823 1.36382 0.166551 0.0465612 -0.0391736 -0.984154
1548339390.22714 -0.28215 -1.88752 1.35742 0.165438 0.0440295 -0.0412862 -0.984372
1548339390.26064 -0.279606 -1.88741 1.35189 0.159304 0.04011 -0.0386127 -0.985658
1548339390.29397 -0.277624 -1.88735 1.3469 0.157479 0.0371291 -0.0358674 -0.986172
1548339390.32754 -0.275719 -1.88712 1.34182 0.156551 0.034821 -0.0357897 -0.986407
1548339390.36071 -0.273992 -1.88718 1.33702 0.15322 0.0304555 -0.0349985 -0.987103
