# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548339353.72731 0.313366 -1.84268 1.46737 0.168088 -0.00214097 0.102348 -0.980442
1548339353.76055 0.31217 -1.84108 1.4699 0.170214 -0.00180648 0.108406 -0.979424
1548339353.79425 0.310883 -1.83964 1.47248 0.171124 -0.00255222 0.111706 -0.978893
1548339353.82749 0.309599 -1.83842 1.475 0.170421 -0.00330309 0.115907 -0.978525
1548339353.86093 0.308119 -1.83706 1.47745 0.17022 -0.00278923 0.120347 -0.978026
1548339353.89396 0.306358 -1.8357 1.47972 0.17113 -0.00315521 0.126296 -0.977115
1548339353.92769 0.304473 -1.83419 1.4817 0.174111 -0.00303736 0.132101 -0.97582
1548339353.96100 0.302621 -1.833 1.48371 0.175102 -0.00369675 0.13559 -0.975162
1548339353.99429 0.300403 -1.83194 1.48572 0.175731 -0.00304976 0.140565 -0.974346
1548339354.02768 0.298048 -1.83102 1.48734 0.177333 -0.00414823 0.1469 -0.973117
1548339354.06084 0.295509 -1.83023 1.48903 0.177017 -0.00398519 0.152927 -0.972246
1548339354.09422 0.292631 -1.8294 1.49033 0.177324 -0.00489304 0.159893 -0.971065
1548339354.12748 0.289501 -1.828 1.49111 0.178304 -0.00731363 0.165594 -0.969914
1548339354.16101 0.286608 -1.82696 1.49184 0.178785 -0.00709746 0.169995 -0.969065
1548339354.19410 0.28369 -1.8252 1.49158 0.180012 -0.00892714 0.174456 -0.96803
1548339354.22720 0.280737 -1.82405 1.49098 0.174345 -0.0101201 0.17611 -0.968755
1548339354.26076 0.278519 -1.8222 1.48933 0.173473 -0.0100101 0.180234 -0.968154
1548339354.29381 0.276128 -1.82135 1.48779 0.173299 -0.0129148 0.185892 -0.967081
1548339354.32735 0.274123 -1.81956 1.48554 0.174214 -0.0166314 0.19127 -0.96581
1548339354.36070 0.272302 -1.81812 1.48359 0.170035 -0.0189889 0.195035 -0.965758
1548339354.39413 0.27058 -1.81614 1.48135 0.166675 -0.0179009 0.201302 -0.965079
1548339354.42747 0.268271 -1.81396 1.47932 0.165609 -0.0192144 0.202126 -0.965065
1548339354.46083 0.266493 -1.81054 1.47609 0.170727 -0.0220282 0.206174 -0.963255
1548339354.49387 0.264513 -1.8067 1.47308 0.171583 -0.0225423 0.212365 -0.961744
1548339354.52747 0.262502 -1.80241 1.46971 0.173374 -0.0237053 0.214372 -0.96095
1548339354.56041 0.260916 -1.79783 1.46564 0.175898 -0.0255513 0.21778 -0.959676
1548339354.59405 0.259454 -1.79389 1.46138 0.17608 -0.0255293 0.220137 -0.959106
1548339354.62778 0.258568 -1.79047 1.45644 0.175942 -0.027072 0.223326 -0.958351
1548339354.66090 0.258085 -1.78753 1.45124 0.177321 -0.0313489 0.225465 -0.957465
1548339354.69406 0.257032 -1.78508 1.44646 0.174921 -0.0321957 0.226395 -0.957659
1548339354.72759 0.25605 -1.78259 1.44146 0.17642 -0.036111 0.228931 -0.956641
1548339354.76055 0.254456 -1.78075 1.43719 0.171117 -0.0351336 0.232664 -0.95674
1548339354.79399 0.25256 -1.77824 1.43238 0.17262 -0.0379603 0.233768 -0.956093
1548339354.82756 0.249581 -1.77613 1.42794 0.170095 -0.0356928 0.238657 -0.955425
1548339354.86091 0.246475 -1.77291 1.4229 0.170908 -0.0346948 0.239168 -0.955189
1548339354.89434 0.243098 -1.76961 1.41737 0.171555 -0.0330872 0.244022 -0.953901
1548339354.92758 0.239785 -1.76592 1.41141 0.17313 -0.0318722 0.247986 -0.952635
1548339354.96072 0.236732 -1.76206 1.40547 0.172477 -0.0302669 0.248805 -0.952592
1548339354.99393 0.234039 -1.75848 1.39896 0.173487 -0.0311056 0.255362 -0.950645
1548339355.02750 0.231755 -1.75521 1.39243 0.175995 -0.0340604 0.255882 -0.949942
1548339355.06063 0.229548 -1.75282 1.38606 0.17228 -0.0330026 0.257981 -0.950093
1548339355.09400 0.227894 -1.75074 1.3796 0.173732 -0.0382762 0.261346 -0.94871
1548339355.12731 0.226175 -1.74938 1.3735 0.168032 -0.0398966 0.264838 -0.948701
1548339355.16066 0.224663 -1.74813 1.36766 0.166126 -0.0421703 0.262734 -0.949523
1548339355.19388 0.222978 -1.74738 1.36227 0.160854 -0.0468657 0.266888 -0.949053
1548339355.22735 0.220774 -1.74563 1.35711 0.159729 -0.0522781 0.267071 -0.948908
1548339355.26076 0.217812 -1.74367 1.35256 0.157835 -0.0503437 0.268453 -0.94894
1548339355.29375 0.213972 -1.73885 1.3481 0.146475 -0.035773 0.286091 -0.946265
1548339355.32716 0.210697 -1.73712 1.34547 0.159838 -0.0513024 0.271487 -0.947689
1548339355.36067 0.206403 -1.73323 1.34089 0.146178 -0.0684592 0.267465 -0.949952
1548339355.39418 0.201939 -1.7297 1.33834 0.149538 -0.0669525 0.268747 -0.949174
1548339355.42765 0.196896 -1.72648 1.33712 0.161982 -0.0488438 0.277414 -0.945736
1548339355.46110 0.191654 -1.723 1.33329 0.149439 -0.0651202 0.26998 -0.948967
1548339355.49407 0.185771 -1.71946 1.33105 0.150079 -0.069871 0.269553 -0.948649
1548339355.52747 0.179011 -1.71654 1.32999 0.152818 -0.0675558 0.272054 -0.947665
1548339355.56078 0.172523 -1.71151 1.32802 0.151459 -0.0728244 0.27036 -0.947978
1548339355.59426 0.165499 -1.70582 1.32898 0.179446 -0.0392723 0.289764 -0.939305
1548339355.62777 0.158814 -1.70037 1.32814 0.183027 -0.0375452 0.290156 -0.938563
1548339355.66091 0.151774 -1.69456 1.32718 0.182739 -0.0372067 0.292352 -0.937951
1548339355.69432 0.144839 -1.68936 1.32656 0.186354 -0.0378057 0.292231 -0.937253
1548339355.72766 0.137997 -1.68401 1.32607 0.186315 -0.0367566 0.292504 -0.937218
1548339355.76100 0.131293 -1.67924 1.3256 0.185712 -0.036744 0.291137 -0.937763
1548339355.79384 0.124549 -1.67478 1.32489 0.184761 -0.0378733 0.290218 -0.938191
1548339355.82715 0.117523 -1.67036 1.32407 0.181732 -0.0360428 0.291224 -0.938543
1548339355.86044 0.110571 -1.66584 1.32321 0.181245 -0.0369231 0.290034 -0.938971
1548339355.89388 0.103199 -1.66069 1.32224 0.176384 -0.0327932 0.293146 -0.939084
1548339355.92740 0.0961488 -1.65528 1.32117 0.175642 -0.031266 0.290486 -0.940101
1548339355.96053 0.0892868 -1.64958 1.32 0.174849 -0.0291734 0.291112 -0.940123
1548339355.99396 0.0829494 -1.64377 1.3186 0.175204 -0.0284805 0.289303 -0.940636
1548339356.02744 0.0771015 -1.63771 1.3172 0.17521 -0.0275186 0.288519 -0.940904
1548339356.06080 0.0716755 -1.63138 1.31607 0.174766 -0.0276538 0.287231 -0.941377
1548339356.09415 0.0671404 -1.62505 1.31513 0.178796 -0.0320461 0.281307 -0.942269
1548339356.12725 0.0626478 -1.61814 1.31416 0.175552 -0.0287293 0.283098 -0.94245
1548339356.16053 0.0584632 -1.61132 1.31348 0.173727 -0.0304099 0.283409 -0.942642
1548339356.19419 0.0549535 -1.60451 1.31309 0.177331 -0.0329046 0.278653 -0.943305
1548339356.22739 0.0513924 -1.59725 1.31281 0.172944 -0.0285248 0.279144 -0.944116
1548339356.26089 0.0481966 -1.59005 1.31232 0.174632 -0.0291353 0.277458 -0.944284
1548339356.29410 0.0450552 -1.58323 1.31234 0.173226 -0.0273053 0.278397 -0.944321
1548339356.32741 0.0418434 -1.57651 1.31228 0.171306 -0.0252633 0.279735 -0.944333
1548339356.36063 0.0391673 -1.57026 1.31237 0.172106 -0.025462 0.27916 -0.944352
1548339356.39421 0.0366694 -1.56389 1.31268 0.171512 -0.0253951 0.28113 -0.943878
1548339356.42764 0.0345597 -1.5577 1.31308 0.171246 -0.0248689 0.28323 -0.943312
1548339356.46102 0.0334939 -1.55158 1.31327 0.171882 -0.0250541 0.285001 -0.942658
1548339356.49424 0.0330537 -1.54507 1.31323 0.17214 -0.0244094 0.286852 -0.942066
1548339356.52763 0.0333965 -1.53851 1.31292 0.172899 -0.0236709 0.28707 -0.941879
1548339356.56071 0.034223 -1.53153 1.31253 0.174222 -0.0228091 0.288284 -0.941286
1548339356.59404 0.0355236 -1.52434 1.31209 0.175079 -0.0222519 0.289074 -0.940898
1548339356.62745 0.0371563 -1.51675 1.31162 0.177618 -0.0233197 0.289574 -0.940242
1548339356.66035 0.0388606 -1.50901 1.31122 0.17798 -0.0229962 0.292441 -0.939294
1548339356.69387 0.0406801 -1.5011 1.31079 0.18009 -0.025195 0.291493 -0.93913
1548339356.72725 0.0419507 -1.493 1.31076 0.180666 -0.0270588 0.294477 -0.938035
1548339356.76054 0.0427858 -1.48501 1.31165 0.178972 -0.0264984 0.296763 -0.937656
1548339356.79405 0.043414 -1.47688 1.31213 0.18131 -0.0297162 0.297136 -0.936992
1548339356.82718 0.0434637 -1.46947 1.31284 0.180801 -0.0308797 0.29966 -0.936249
1548339356.86073 0.0431968 -1.46242 1.31339 0.180025 -0.0328357 0.302836 -0.935309
1548339356.89393 0.042708 -1.45534 1.31355 0.180506 -0.0345329 0.304312 -0.934676
1548339356.92721 0.0415222 -1.44834 1.31351 0.182113 -0.035573 0.306496 -0.933611
1548339356.96069 0.0395939 -1.44132 1.31343 0.182582 -0.0358224 0.309506 -0.932516
1548339356.99412 0.0373344 -1.43451 1.31347 0.183583 -0.0359377 0.309654 -0.932266
1548339357.02758 0.0344501 -1.42823 1.31363 0.184015 -0.0359715 0.310942 -0.931751
1548339357.06096 0.0311786 -1.42295 1.31396 0.182704 -0.0367704 0.313225 -0.931213
1548339357.09426 0.0277055 -1.41848 1.31463 0.181091 -0.0379768 0.315138 -0.930834
1548339357.12749 0.0239802 -1.41451 1.31549 0.180271 -0.0380279 0.315059 -0.931018
1548339357.16090 0.0199664 -1.41109 1.31601 0.180382 -0.0386641 0.316563 -0.93046
1548339357.19412 0.0154698 -1.40747 1.31641 0.179524 -0.0380698 0.317746 -0.930247
1548339357.22743 0.0107773 -1.40386 1.31712 0.180497 -0.0370461 0.315155 -0.930981
1548339357.26097 0.00594299 -1.40057 1.3181 0.181799 -0.0362635 0.313729 -0.93124
1548339357.29424 0.000989543 -1.39757 1.31923 0.183598 -0.0364286 0.31382 -0.93085
1548339357.32730 -0.00397676 -1.39496 1.32079 0.1849 -0.0355426 0.308492 -0.932406
1548339357.36098 -0.00915074 -1.39267 1.32256 0.186307 -0.0356586 0.305255 -0.933187
1548339357.39399 -0.0146031 -1.39082 1.32427 0.187828 -0.0361098 0.303736 -0.93336
1548339357.42737 -0.0209113 -1.38903 1.32587 0.189412 -0.0359879 0.30052 -0.934085
1548339357.46073 -0.0284601 -1.38722 1.32736 0.191438 -0.0353236 0.29698 -0.93483
1548339357.49378 -0.0373853 -1.3853 1.32851 0.193167 -0.0334699 0.298254 -0.934136
1548339357.52726 -0.0466565 -1.38291 1.32964 0.195672 -0.0326429 0.296138 -0.934318
1548339357.56057 -0.0568926 -1.38122 1.33146 0.195411 -0.03022 0.295965 -0.934508
1548339357.59395 -0.0672768 -1.37965 1.33378 0.196401 -0.0290073 0.29392 -0.934985
1548339357.62754 -0.0776795 -1.37872 1.33679 0.196616 -0.0278569 0.291854 -0.935621
1548339357.66063 -0.0882467 -1.37854 1.34041 0.197451 -0.0278461 0.290144 -0.935978
1548339357.69406 -0.098914 -1.37906 1.34416 0.197432 -0.0273592 0.289059 -0.936332
1548339357.72721 -0.109169 -1.38051 1.3481 0.195997 -0.0260455 0.287563 -0.937131
1548339357.76072 -0.119366 -1.38197 1.3522 0.197432 -0.0265331 0.285605 -0.937415
1548339357.79411 -0.129899 -1.3834 1.35674 0.197345 -0.0260955 0.281354 -0.93873
1548339357.82751 -0.140249 -1.38496 1.36114 0.197974 -0.0266578 0.277491 -0.939731
1548339357.86068 -0.150773 -1.38694 1.36582 0.197219 -0.0266546 0.274943 -0.940639
1548339357.89407 -0.16116 -1.38844 1.36997 0.199618 -0.0278522 0.273973 -0.940381
1548339357.92741 -0.171788 -1.38991 1.37452 0.195368 -0.0237475 0.272211 -0.941896
1548339357.96071 -0.181715 -1.3911 1.37866 0.199149 -0.0249011 0.268014 -0.942278
1548339357.99419 -0.191674 -1.3918 1.38234 0.200046 -0.0259414 0.267669 -0.942158
1548339358.02762 -0.201021 -1.39258 1.38601 0.197217 -0.023187 0.268424 -0.942612
1548339358.06071 -0.209492 -1.39283 1.38923 0.199681 -0.0238466 0.26328 -0.943527
1548339358.09413 -0.217292 -1.39346 1.39264 0.205156 -0.0286775 0.254961 -0.944502
1548339358.12740 -0.224882 -1.39363 1.39537 0.198755 -0.0243241 0.258299 -0.945085
1548339358.16101 -0.232012 -1.39368 1.39812 0.198031 -0.0246765 0.255241 -0.946059
1548339358.19383 -0.23846 -1.394 1.40058 0.199245 -0.0245565 0.252579 -0.946521
1548339358.22723 -0.244528 -1.39484 1.40284 0.200676 -0.0280827 0.249878 -0.946838
1548339358.26071 -0.250065 -1.39545 1.40425 0.199968 -0.0287954 0.246521 -0.947846
1548339358.29395 -0.255068 -1.39646 1.40486 0.197621 -0.025908 0.241425 -0.949731
1548339358.32740 -0.259726 -1.39815 1.40447 0.197042 -0.0303857 0.242138 -0.949537
1548339358.36059 -0.263479 -1.40017 1.40348 0.19482 -0.0295099 0.240495 -0.95044
1548339358.39397 -0.266898 -1.40199 1.40186 0.194564 -0.0303683 0.234506 -0.951961
1548339358.42719 -0.270334 -1.40429 1.39993 0.192085 -0.0301732 0.237013 -0.95185
1548339358.46057 -0.272842 -1.40696 1.39757 0.192742 -0.0322915 0.233384 -0.952544
